chembl_id	pref_name	max_phase	first_approval	molecule_type	oral	parenteral	topical	natural_product	prodrug	inorganic	polymer	veterinary	withdrawn	canonical_smiles	inchi_key	mw	alogp	hba	hbd	psa	rtb	ro5_viol	qed	heavy_atoms	aromatic_rings	smiles_clean	herg
CHEMBL2107143	GLUFOSFAMIDE	3		Small molecule	0	0	0	1	0			0		O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O			-1.43	7	6	140.51	9			22	0	O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	ok
CHEMBL2107175	RANELIC ACID	4	2004	Small molecule	0	0	0	0	0			0		N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O			-0.08	7	4	176.23	8			23	1	N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O	ok
CHEMBL2107212	IOBITRIDOL	3		Small molecule	0	0	0	1	0			0		CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I			-1.11	9	7	191.1	12			35	1	CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I	ok
CHEMBL2107214	IOMEPROL	4	2024	Small molecule	0	1	0	1	0			0		CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I			-1.38	8	7	179.66	10			31	1	CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	ok
CHEMBL2107239	IOXITALAMIC ACID	4		Small molecule	0	0	0	1	0			0		CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I			1.88	4	4	115.73	5			22	1	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I	ok
CHEMBL2107253	SULFADIMETHOXINE SODIUM	4		Small molecule	0	0	0	0	0			0		COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+]			0.88	7	2	116.43	5			21	2	COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1	ok
CHEMBL2107260	SULFAMERAZINE SODIUM	4		Small molecule	0	0	0	0	0			0		Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+]			1.17	5	2	97.97	3			18	2	Cc1ccnc([N-]S(=O)(=O)c2ccc(N)cc2)n1	ok
CHEMBL2107312	ARBACLOFEN PLACARBIL	3		Small molecule	0	0	0	1	1			0		CC(C)C(=O)O[C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C			3.81	5	2	101.93	9			27	1	CC(C)C(=O)O[C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C	ok
CHEMBL2107313	BECATECARIN	3		Small molecule	0	0	0	1	0			0		CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O			4.3	9	4	140.49	8			46	5	CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O	ok
CHEMBL2107333	DIMETHYL FUMARATE	4	2013	Small molecule	1	0	0	1	0			0		COC(=O)/C=C/C(=O)OC			-0.11	4	0	52.6	2			10	0	COC(=O)/C=C/C(=O)OC	ok
CHEMBL2107334	DISUFENTON SODIUM	3		Small molecule	0	0	0	0	0			0		CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-].[Na+].[Na+]			0.91	5	2	134.81	3			21	1	CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-]	ok
CHEMBL2107338	EPRODISATE DISODIUM	3		Small molecule	0	0	0	0	0			0		O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+]			-0.85	4	2	108.74	4			11	0	O=S(=O)([O-])CCCS(=O)(=O)[O-]	ok
CHEMBL2107354	MIFAMURTIDE	4	2009	Small molecule	0	0	0	1	0			0		CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+]												CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC	ok
CHEMBL2107360	PALIPERIDONE PALMITATE	4	2009	Small molecule	0	1	0	0	1			0		CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O			9.11	8	0	90.46	19			48	3	CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O	ok
CHEMBL2107378	TEDISAMIL SESQUIFUMARATE	3		Small molecule	0	0	0	0	0			0		C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O			3.23	2	0	6.48	4			21	0	C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1	ok
CHEMBL2107381	URIDINE TRIACETATE	4	2015	Small molecule	1	0	0	1	1			0		CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O			-1.14	10	1	142.99	5			26	1	CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	ok
CHEMBL2107430	FLUTRIMAZOLE	4		Small molecule	0	0	0	0	0			0		Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1			5	2	0	17.82	4			26	4	Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1	ok
CHEMBL2107431	LYNESTRENOL	4		Small molecule	0	0	0	1	0			0		C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C			4.31	1	1	20.23	0			21	0	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C	ok
CHEMBL2107455	IGURATIMOD	3		Small molecule	0	0	0	1	0			0		CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1			2.53	6	2	114.71	6			26	3	CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1	ok
CHEMBL2107456	LIMAPROST	3		Small molecule	0	0	0	1	0			0		CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O			3.89	4	3	94.83	13			27	0	CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O	ok
CHEMBL2107457	ITOPRIDE	3		Small molecule	0	0	0	1	0			0		COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC			2.57	5	1	60.03	9			26	2	COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC	ok
CHEMBL2107486	TEBIPENEM PIVOXIL	3		Small molecule	0	0	0	1	1			0		C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12			1.67	10	1	108.74	6			33	0	C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12	ok
CHEMBL2107519	CHLORNAPHAZINE	4		Small molecule	0	0	0	1	0			0		ClCCN(CCCl)c1ccc2ccccc2c1			4.12	1	0	3.24	5			17	2	ClCCN(CCCl)c1ccc2ccccc2c1	ok
CHEMBL2107554	SODIUM DIBUNATE	4		Small molecule	0	0	0	0	0			0		CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+]			4.68	2	1	54.37	1			22	2	CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1	ok
CHEMBL2107723	ACOTIAMIDE	3		Small molecule	0	0	0	1	0			0		COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC			2.97	8	3	113.02	10			31	2	COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC	ok
CHEMBL2107726	ARIMOCLOMOL	4	2024	Small molecule	1	0	0	1	0			0		[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1			1.08	5	1	72	6			21	1	[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1	ok
CHEMBL2107751	FLUORESCEIN LISICOL	3		Small molecule	0	0	0	1	0			0		C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C			7.07	11	9	227.14	12			66	3	C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	ok
CHEMBL2107771	RALFINAMIDE	3		Small molecule	0	0	0	0	0			0		C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O			2.37	3	2	64.35	7			22	2	C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(N)=O	ok
CHEMBL2107773	RITOBEGRON	3		Small molecule	0	0	0	1	0			0		Cc1cc(OCC(=O)O)c(C)cc1CCN[C@@H](C)[C@H](O)c1ccc(O)cc1			2.73	5	4	99.02	9			27	2	Cc1cc(OCC(=O)O)c(C)cc1CCN[C@@H](C)[C@H](O)c1ccc(O)cc1	ok
CHEMBL2107777	SATAVAPTAN	3		Small molecule	0	0	0	0	0			0		CCOc1ccc2c(c1)[C@]1(CC[C@H](CCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC			4.51	8	1	114.48	9			44	2	CCOc1ccc2c(c1)[C@]1(CC[C@H](CCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC	ok
CHEMBL2107784	TASQUINIMOD	3		Small molecule	0	0	0	0	0			0		COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C			3.55	5	1	71.77	3			29	3	COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C	ok
CHEMBL2107786	TERUTROBAN	3		Small molecule	0	0	0	0	0			0		Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2			3.5	3	2	83.47	6			27	2	Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2	ok
CHEMBL2107787	TESETAXEL	3		Small molecule	0	0	0	0	0			0		CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)[C@@H]3O[C@H](CN(C)C)O[C@@H]3C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ncccc4F)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C			4.56	15	3	201.51	10			63	2	CC(=O)O[C@@]12CO[C@@H]1CC[C@@]1(C)[C@@H]3O[C@H](CN(C)C)O[C@@H]3C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ncccc4F)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C	ok
CHEMBL2107797	NORGESTREL	4	1968	Small molecule	1	0	0	1	0			0		C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC			3.88	2	1	37.3	1			23	0	C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC	ok
CHEMBL2107799	FLURPIRIDAZ F 18	4	2024	Small molecule	0	1	0	0	0			0		CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O			3.72	5	0	53.35	7			25	2	CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O	ok
CHEMBL2107806	TALAPORFIN SODIUM	4	2015	Small molecule	0	0	0	1	0			0		C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)[O-])[C@@H](CCC(=O)[O-])[C@@H]3C.[Na+].[Na+].[Na+].[Na+]			5.95	7	7	235.66	12			52	3	C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)[O-])[C@@H](CCC(=O)[O-])[C@@H]3C	ok
CHEMBL2107811	ZABOFLOXACIN	3		Small molecule	0	0	0	0	0			0		CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2			0.98	8	2	109.05	4			29	2	CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2	ok
CHEMBL2107817	AVIBACTAM SODIUM	4	2015	Small molecule	0	1	0	0	0			0		NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+]			-1.53	5	2	130.24	3			17	0	NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-]	ok
CHEMBL2107818	ALDOXORUBICIN	3		Small molecule	0	0	0	1	1			0		COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1			0.39	15	7	267.84	12			54	2	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1	ok
CHEMBL2107821	EMIXUSTAT	3		Small molecule	0	0	0	1	0			0		NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1			3.03	3	2	55.48	6			19	1	NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1	ok
CHEMBL2107825	TENOFOVIR ALAFENAMIDE	4	2015	Small molecule	1	0	0	1	1			0		CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1			2.97	10	2	143.48	11			33	3	CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1	ok
CHEMBL2107826	VIBEGRON	4		Small molecule	1	0	0	0	0			0		O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21			2.77	6	3	96.25	6			33	3	O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21	ok
CHEMBL2107830	EMPAGLIFLOZIN	4	2014	Small molecule	1	0	0	1	0			0		OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O			1.61	7	4	108.61	6			31	2	OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O	ok
CHEMBL2107831	LUSUTROMBOPAG	4	2018	Small molecule	1	0	0	1	0			0		CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC			8.52	6	2	97.75	13			39	3	CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC	ok
CHEMBL2107834	RIOCIGUAT	4	2013	Small molecule	1	0	0	0	0			0		COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N			2.44	9	2	138.07	4			31	4	COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N	ok
CHEMBL2110579	ANAMORELIN	3		Small molecule	0	0	0	1	0			0		CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1			2.72	5	3	114.77	9			40	3	CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1	ok
CHEMBL2110587	TASISULAM	3		Small molecule	0	0	0	1	0			0		O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl			3.94	4	1	63.24	3			20	2	O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl	ok
CHEMBL2110588	ELIGLUSTAT	4	2014	Small molecule	1	0	0	1	0			0		CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2			3.43	5	2	71.03	11			29	1	CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2	ok
CHEMBL2110636	BUNAMIODYL	4		Small molecule	0	0	0	1	0			0		CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I			5.12	2	2	66.4	6			22	1	CCCC(=O)Nc1c(I)cc(I)c(/C=C(\CC)C(=O)O)c1I	ok
CHEMBL2110675	IODOCHOLESTEROL	3		Small molecule	0	0	0	1	0			0		CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C			7.8	1	1	20.23	6			29	0	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C	ok
CHEMBL2110725	VINFLUNINE	4	2009	Small molecule	0	0	0	0	0			0		CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32			5.08	11	2	133.87	7			59	3	CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32	ok
CHEMBL2110727	CENICRIVIROC	3		Small molecule	0	0	0	1	0			0		CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1			8.74	7	1	91.68	17			50	4	CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1	ok
CHEMBL2110730	POMAGLUMETAD METHIONIL ANHYDROUS	3		Small molecule	0	0	0	0	1			0		CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21			-1.87	7	4	163.86	7			23	0	CSCC[C@H](N)C(=O)N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21	ok
CHEMBL2110731	TOFOGLIFLOZIN ANHYDROUS	4		Small molecule	1	0	0	1	0			0		CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1			1	6	4	99.38	4			28	2	CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	ok
CHEMBL2110732	DACOMITINIB ANHYDROUS	4	2018	Small molecule	1	0	0	0	0			0		COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1			5.16	6	2	79.38	7			33	3	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1	ok
CHEMBL2110773	CIMETROPIUM	3		Small molecule	0	0	0	1	0			0		C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12			1.84	4	1	59.06	6			26	1	C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12	ok
CHEMBL2110774	CHLORPHENOXAMINE	4		Small molecule	0	0	0	1	0			0		CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1			4.18	2	0	12.47	6			21	2	CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1	ok
CHEMBL2110791	CLAMOXYQUIN	3		Small molecule	0	0	0	0	0			0		CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O			3.42	4	2	48.39	8			22	2	CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O	ok
CHEMBL2110805	EMEPRONIUM	4		Small molecule	0	0	0	0	0			0		CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1			4.69	0	0	0	6			21	2	CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1	ok
CHEMBL2110816	BUTRIPTYLINE	4		Small molecule	0	0	0	1	0			0		CC(CC1c2ccccc2CCc2ccccc21)CN(C)C			4.5	1	0	3.24	4			22	2	CC(CC1c2ccccc2CCc2ccccc21)CN(C)C	ok
CHEMBL2110900	DAPOXETINE	3		Small molecule	0	0	0	1	0			0		CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1			4.91	2	0	12.47	6			23	3	CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1	ok
CHEMBL2110954	NERAMEXANE	3		Small molecule	0	0	0	1	0			0		CC1(C)CC(C)(C)CC(C)(N)C1			2.94	1	1	26.02	0			12	0	CC1(C)CC(C)(C)CC(C)(N)C1	ok
CHEMBL2110962	MEFENOREX	4		Small molecule	0	0	0	0	0			0		CC(Cc1ccccc1)NCCCCl			2.84	1	1	12.03	6			14	1	CC(Cc1ccccc1)NCCCCl	ok
CHEMBL2110978	METHIODAL	4		Small molecule	0	0	0	0	0			0		O=S(=O)(O)CI			0.27	2	1	54.37	1			6	0	O=S(=O)(O)CI	ok
CHEMBL2111029	OGLUFANIDE	3		Small molecule	0	0	0	1	0			0		N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O			0.47	4	5	145.51	8			24	2	N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O	ok
CHEMBL2111030	PROTHIPENDYL	4		Small molecule	0	0	0	1	0			0		CN(C)CCCN1c2ccccc2Sc2cccnc21			3.64	4	0	19.37	4			20	2	CN(C)CCCN1c2ccccc2Sc2cccnc21	ok
CHEMBL2111084	BELOTECAN	3		Small molecule	0	0	0	1	0			0		CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C			2.62	7	2	93.45	5			32	3	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C	ok
CHEMBL2111086	CANFOSFAMIDE	3		Small molecule	0	0	0	1	1			0		N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O			1.7	9	5	225.74	25			47	1	N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O	ok
CHEMBL2111090	DISUFENTON	3		Small molecule	0	0	0	0	0			0		CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O			0.91	5	2	134.81	3			21	1	CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O	ok
CHEMBL2111092	EPRODISATE	3		Small molecule	0	0	0	0	0			0		O=S(=O)(O)CCCS(=O)(=O)O			-0.85	4	2	108.74	4			11	0	O=S(=O)(O)CCCS(=O)(=O)O	ok
CHEMBL2111097	LEVAMLODIPINE	4	2019	Small molecule	1	0	0	1	0			0		CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl			2.27	7	2	99.88	8			28	1	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl	ok
CHEMBL2111100	MIFAMURTIDE ACID	4	2009	Small molecule	0	0	0	1	0			0		CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC												CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC	ok
CHEMBL2111101	PIMAVANSERIN	4	2016	Small molecule	1	0	0	0	0			0		CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1			4.67	3	1	44.81	8			31	2	CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1	RISK
